label,article
1,"KINAKAWAWA na ngayon ang mga kandidatong walang sapat na pera para mangam­panya. Sa tuwing may pagpupulong angpolitical leaders sa barangay, tinatanong muna ng mga iniimbitahan kung sinong kandidato ang darating at kung ano ang mapapala nila sa pagdalo. Kung walang balutan, sori ka na lang. He-he-he. Hindi na maaasahan ngayon sa mga botante, lalo na sa mga depressed areas ang matapat na suporta sa kandidato kung walang sapat na gagastusin sa kampanya. Sino nga ba naman daw ang magsasakripisyo ng walang pakinabang sa mga ihahalal na magnanakaw din naman sa bayan? Ha-ha-ha! Nagkakanya-kanya na rin ng kampanya ang mga kandidato. Ipinapagpag na kahit ang kasama nila sa partido kung walang maiaambag na ayuda sa mga dadalo sa pagpupulong. Bawal na ang angkas ngayon di ba? Lamang ang mga kandidatong artista sa mga rallies o anumang uri ng pagpupulong dahil may face values na ang mga kumag, marami pang umaambag ng campaign funds dahil madali raw silang ipanalo. Tumutubo pa kahit matalo. Tama ba Isko? Tumitiba naman ang mga grupo ng mga banda, stage directors at performers. Naging in-demand ngayon ang concert rallies upang makapagparami ng dadalo at makunan ng video at litrato para sa publicity. Isa sa pinakaepektibong mind conditioning propaganda ito sa social media. Matumal ba ang benta ng sibuyas ngayon? Ha-ha-ha! Kahit itanggi ng magkabilang political camp na ang karamihan sa mga dumadalo ay bayaran, wala na rin namang maniniwala. Marami naman ang umaamin at  lumalabas na ebidensiya nang abutan ng pera tuwing matatapos o bago magsimula ang mga patawag na rallies. Kaway-kaway lang para may maisaing at pang-ulam. Pagkatapos ng eleksyon, asahan na nating  babahain ng reklamo ang Comelec dahil sa bintangan ng dayaan at kikita naman ang mga linta sa loob ng opisina nila for further entertainment siyempre!"
1,"Labing abunda nga tinubdan sa kuwarta sa piniliay mao ang nasudnong mga partido. Kay sila ang makasipong sa kinadak-an nga amot gikan sa kinadatoan nga mga negosyante. • Maong kuwang ang pahiyom sa lokal nga mga politiko sa midterm elections kay mapugos pagkuot sa ilang hiniposan aron igasto sa kampanya ug ipamalit og mga boto, gawas lang kon may senatoriables nga mamahin sa mas dagko nilang puntil; ug • Maong mag-piyesta ang mga politiko sa mga tuig nga may piniliayng presidensiyal, sama karong tuiga, kay magbaha ang kuwarta sa presidentiables ug senatoriables. * * * Mas daghan og kuwarta ang mga partido sa administrasyon. Kay samtang kasagaran sa mga negosyante mohatag sa pikas ug pikas, mas dako ang ibubo sa mga nagtungkawo sa gahom. Kay mag-agad nila unsa kahapsay o kahasol ang dagan sa mga negosyo. Maong kumon nga mahitabo dayong piniliayng presidensiyal nga maglumba ang lokal nga mga opisyal sa paghurar sa administrasyon. Labi na sa mga partido nga di lang kutob sa sulti nagsugod na gyod og sabod og minilyon ka pesos sa ilang pagduaw sa mga probinsiya, syudad, lungsod ug barangay. * * * Maong makapakugang nga may lokal nga mga opisyal nga nisukwahi sa ilang nasudnong mga partido nga nagpaluyo ni kanhi Senador Ferdinand Marcos Jr. Ug nideklarar sa ilang suporta sa kandidatura nilang Bise Presidente Leni Robredo ug Senador Kiko Pangilinan. Dako ang risgo nga di silang kabahin sa way kinutoban nga pundo sa ilang mga partido. Kon kuwartahay ang piniliay, maisip nga politikanhong paghikog ang ilang gihimo. Duna bay nakit-an sa ilang mga nataran nga nataligam-an sa nasudnong mga tagduma? * * * Way katungod nga magsadya ang kampanya nilang Robredo ug Pangilinan. Way nahot ang ilang Partido Liberal. Nga hagbay rang gitalikdan sa ilang kaubanan nga hagbay rang ni-amen sa Malakanyang. Wa na mailhi, wa pa gyoy kuwarta ang bag-o nilang mga alyado. Pero nganong ang rallies man nilang Robredo ug Pangilinan sa Luzon, Kabisay-an ug Mindanao ang labing daghan ug labing buhi? Diin man gikan ang makapanakod nga pagsalig ug paglaom sa ilang mga dumadapig?‘Unsa may nakit-an sa mga botante sa kampanya nilang Robredo ug Pangilinan? Nga nataligam-an sa nanggungis na nga mga tigmaniobra sa politika? * * * [email protected]"
1,"CEBU, Philippines —  The U.S. Embassy in Manila, along with the U.S. Consular Agency here in Cebu, has issued a reminder to American citizens to avoid participating in large rallies or crowds in line with the upcoming national and local elections on May 9. “As the election nears, we remind U.S. citizens that foreign nationals are prohibited by Philippine law from engaging in partisan political activities in the country,” part of the message reads. For their safety during the election period, foreign nationals, including U.S. citizens, are discouraged from participating in large rallies or crowds, it said. “Foreign nationals found engaging in a protest or mass demonstration could be considered in violation of their immigration status.” The message also elaborated on the safety measures to be observed throughout the election period for civilians. Meanwhile, earlier, the U.S Center for Disease Control and Prevention (CDC) has de-escalated the COVID-19 risk level for traveling to the Philippines to alert level 2. As per CDC, level 2 is considered a moderate level of COVID-19. Last February, the country was classified by the CDC under alert level 4 then downgraded to level 3 earlier this month and went down further to alert level 2. “Travelers are expected to be fully vaccinated before travel while unvaccinated travelers who are at increased risk for severe illness from COVID-19 are advised to avoid nonessential travel to this destination. If you must travel and have concerns, talk to your doctor,” the center said. CDC uses Travel Health Notices (THNs) to alert travelers and other audiences to health threats around the world as well as advise them on how to protect themselves. From a 3-level notice system, CDC then adopted a 4-level system for COVID-19 and updated the criteria used to determine THN levels on November 21, 2020.  — JMD (FREEMAN)"
1,"During the last year of President Noynoy Aquino in Malacañang, then presidential hopeful Mar Roxas exercised his undue influence on the president, and caused the creation of the Negros Island Region, separating Negros Oriental from Region 7 and Negros Occidental from Region 6. Today, that standalone island region no longer exists. President Rodrigo Duterte erased Mar's folly. Mar Roxas wanted to create a new Ilongo region, controlled by ultra-rich hacienderos, for the political advantage of the Liberal Party. But when President Duterte took over, such a geographic incongruity was forthwith undone. Negros Oriental had been reinstated to rejoin Cebu, Bohol, and Siquijor. Its life lasted only from May 29, 2015 to August 9, 2017. Negros Oriental's area is 5,385.33 square kilometers and with a population of 1,432,990 in 2020. It has six component cities, which are Dumaguete (the capital), Tanjay, Bais, Bayawan, Guihulngan, and Canlaon. It has three legislative districts, 19 municipalities, and 557 barangays. Its governor is Roel R. Degamo who belongs to the Nacionalista Party while the vice governor is Edward Mark L. Macias of the Liberal Party. The 1st District comprises the cities of Canlaon and Guihulngan, with seven towns (the population is 422,208), is represented by Jocelyn Sy Limkaichong. The 3rd District, covering the cities of Dumaguete, Bais, and Tanjay, and five towns (with a population of 508,152), is represented by Manuel T. Sagarbarria. The 3rd District, covering the city of Bayawan, seven towns, with a population of 424,635 (as of 2015), is represented by Arnolfo R. Teves, Jr. All the three congressmen have had two terms from 2016 to 2022). In 2016, presidential candidate Roxas won here with 246,765 votes to Duterte's 173,096, Poe's 86,017, Binay's 48,272, and Santiago’s, 9,116. Vice President Robredo won big here with 254,207 (much higher than Roxas), followed by Cayetano, 100,286; Marcos, 66,255; Escudero, 52,716; Trillanes, 21,157; and Honasan, 13,936. Dumaguete City also voted for Robredo, 27,109: Cayetano, 17,680; and Marcos only got 8,357. Canlaon voted Robredo, 11,666; Cayetano, 2,539; and Marcos a measly 2,415. Guihulngan voted Robredo 18,336; Cayetano, 4,486 and Marcos only 2,943. Tayasan voted Robredo 5,865; Cayetano, 1,715; Honasan, 1674; and Marcos (a poor fourth placer), 1,215. The NIR had these results for vice president: Robredo, 969,381; followed by a distant Marcos, 225,922; Escudero, 205,296; Cayetano, 205,296; Trillanes, 79,692; and Honasan, 27,851. I really can't imagine how Marcos can turn this around in 2022. Doc Mark Matias of the LP is challenging incumbent Roel Degamo of the NP for governor with Henry Teves, who belongs to NPC, and Ruel Degamo, an independent. Three bets are competing for vice governor: Erwin Macias of the Nationalist People’s Coalition, Guido Reyes of the NP, and independent Jose Munoz. Running for 1st District congressman is only incumbent Josy Limkaichong of the LP, who is running unopposed. The 2nd District is contested by George Arnaiz of Lakas, and Chiquiting Sagarbarria of the NPC. Four candidates are vying for the 3rd District's seat; Karen Estrella of Promdi, Rey Lopez of NP, Arnie Teves of the NPC, and independent candidate Acel Estrella. My random surveys done through my contacts indicate that VP Leni Robredo will win in Negros Oriental with a comfortable margin. Marcos is not even sure to get second place. Wait ‘til I share the Western Visayas projections. That region will give VP Leni a most probable lead of not less than a million votes over any and all of her rivals. Region 6 will be the tipping point. If other people have different views, I challenge them to bring them on, and let's debate on them. Let's not indulge in personalities but on the realities on the ground. Negros Oriental will join Cebu in making VP Leni win the presidency. Mark my words."
1,"If it were one-on-one, between Vice President Leni and BBM, the deciding regions are Regions 5, 6, and 7, and all the provinces here are poised to choose the vice president over Marcos in the May 9, 2022 polls. Facts do not lie, unless trolls are out to rewrite the truth. VP Leni garnered a lead of more than one million in Region 6 alone. In the elections of 2016, the team of Roxas and Robredo swept these five provinces of Panay: Iloilo, Aklan, Antique, Capiz, and Guimaras. In Aklan, Mar Roxas got 132,086; followed by Poe 51,943; Duterte, 51,816; Binay, 30,762; Santiago, 6,333; and Seneres 137. For vice president, Leni got 145,611; Marcos, 50,780; Escudero; 33,383; Cayetano, 18,967; Trillanes, 8,221; and Honasan, 5,300. Take note that in many instances in Panay, Leni got more votes than her standard bearer, Mar Roxas. I challenge the trolls to disprove this. In Antique, Roxas got 98,765; Poe, 60,280; Duterte, 44,702; Binay, 30,735; Santiago, 8,367; Seneres, 287. For vice president, Leni got 115,584; Marcos, 43,773; Escudero, 32,886; Cayetano, 16,643; Trillanes, 14,530; and Honasan, 5,566. This was the time when Leni was just a neophyte representative from Camarines Sur, while the Marcoses have been well-entrenched in power for more than 50 years, Now that VP Leni is the incumbent now. If she defeated Marcos in 2016, how much more today when the people have shown the very glaring superiority in qualifications of the vice president over the defeated candidate of 2016. Aklan has an area of 1,821.42 square kilometers, with 17 municipalities, and 327 barangays, no city, and a population 615,475. Its governor is Florence Miraflores and the vice governor is Reynaldo Quimpo. The congressmen are NPC's Carlito Marquez, for the 1st District and Teodorico Haresco, NP of the 2nd District. Antique is bigger in area of 2,729.17 sq. km., 18 towns and 590 barangays, but with a slightly smaller population of 612,974. The governor is Rhodora Cadiao and the vice governor is Edgar Denosta. They are both of NUP. Antique is represented by former senator Loren Legarda, deputy speaker. For 2022, in Aklan, running for governor are PDP Laban's Jose Miraflores, KBL's William Lachica, and independent Rayam Torres. In Antique, NUP's Rhodora Cadiao, the incumbent, is being challenged by PDP Laban's Vicente Feledicio and independent Mayong Petinglay. What matters most in any election is the bottom line: Whoever wins, will the people gain or will they be burdened with more pain? My own prognosis is that with VP Leni as president, Aklan, Antique, and the whole Philippines will be much better off than with another Marcos in power."
1,"Since late last year, probably in early December, former Cebu City mayor Tomas Osmeña, whose wife Margot, a councilor, is seeking the mayorship in this year's May 9 general elections, started surfacing again in the news. As a public figure, this is not surprising. What raises the eyebrows is his chosen vehicle to get back into the public consciousness and be a factor in his wife's political ambitions. Osmeña, believe it or not, has positioned himself as champion for vendors. Sorry but I just cannot fall for this ruse. And neither should the Cebuanos for whom this play is clearly being acted out. Osmeña is probably the last person anyone would associate with vendors. I do not have the space to go into detail but those who remember the Sto. Nino vendors and a hapless Lahug barbecue vendor will know what I mean. Now, conveniently as the elections get closer, Osmeña is in the thick of opposition by some vendors to the modernization of the Carbon market, a project undertaken by the Cebu City government in partnership with a private firm. He has promised to provide the oppositors free legal services should they get into trouble. To me, this provides encouragement to make the situation in Carbon more tense than it already is. That reelectionist Mayor Michael Rama stands as a formidable stumbling block to the burning desire of the Osmeñas to retake City Hall is what gives the involvement of Osmeña with vendors perfect sense. Otherwise, like oil and water, Osmeña and the vendors just do not mix. Sadly, because some vendors just cannot accept change nor see beyond the short term, they cannot appreciate that they are just being used. What is even sadder is that there are other groups that are clearly also exploiting the vendors for their own goals. I would not be surprised if communist front organizations are at the center of the agitation. It helps fuel the communist narrative of oppression if trouble erupts in Carbon and the hand of the state is forced to instill order. The vendors in this regard are nothing more than sacrificial lambs in the altar of ideology. Last Monday, a scuffle broke out between protesting vendors and market authorities trying to set up steel barriers meant to make movement easy and orderly. That little children were placed in the frontlines of protest is a jaded fingerprint of organized agitation rather than spontaneous objection. And what is so unreasonable in the plan for vendors to move to temporary facilities to allow work on the project to proceed? Only those who approach the Carbon situation with agendas other than the ultimate betterment of all would find the project and its attendant short-term inconveniences, whether real, imagined or trumped up, unreasonable and objectionable. Those who see the long-term benefits of a modern, clean, safe, and orderly Carbon would surely be willing to make the temporary sacrifice. The vendors must try to understand that there is no escaping the march of progress. Modernization is part of continuing and inescapable change. They have to accept that they do not live in a vacuum and must, therefore, learn to adapt to change. If it is any consolation in face of the disruptive character of change, at least it is government, their government, that is in charge, and would always look out for their interests. Other interest groups and politicians only look out for what they can benefit from. If the vendors want any evidence, the fact that those meddling in Carbon are showing their faces only now when it is convenient for their own purposes is proof enough that they are merely being used. They are no more than props of those who have larger goals than commiserating with vendors."
1,"We see videos of crowds in political rallies one after the other on social media. Taken from the top or from the sides, showing a large crowd of supporters, as we often see during religious parades or large festivals. And the sole reason for displaying this is to demonstrate the broadest possible support. And this will in any case influence the thoughts of people who are still indecisive about which candidate or party will be able to attract the largest audience. With so many streets and avenues covered, one would wonder how a single gathering can draw such a large throng. Although we have seen huge audiences at large events in the past, such as the burial of assassinated former Senator Benigno ""Ninoy"" Aquino in 1983. Another example would be papal visits, which resulted in long lines of devotees on the streets. These occurrences demonstrate an unimaginable level of patronage and devotion. Returning to political gatherings, each party claims a particular number of attendees and attempts to undermine the size of the opposing party's crowd. However, we cannot say with certainty that the size of the crowd will correspond to the actual number of votes cast on election day. Because if we go by the size of the crowds at the rallies, other candidates may be considering quitting. Other candidates, on the other hand, would be content to court their voters in public places such as markets. As a result, there is no way to estimate the size of the crowd in this manner. For some voters, attending a political event may no longer be a realistic option due to safety concerns. For one thing, the Covid virus is still a continual menace. Two, for those of us who are physically challenged due to advanced age, such as myself, participating in such a rally may put our lives in jeopardy. Finally, we can already learn about certain candidates' platforms, strategies, and initiatives through television debates, news, and a variety of other sponsored conferences. Supporters that attend large political rallies bring a great deal of patience, courage, and commitment with them. It requires fortitude to confront such a large number of hazards among a gathering of strangers for an extended period of time. Leaving yourself up to the possibility that others will foment fear and unrest in the area. Given that we still have a little over a month until the national election, we can expect more big political rallies to dominate the news. Rallies are a staple of every election because they allow candidates to be heard and seen in person in front of a much larger crowd in the hopes that the same crowd will turn out in the voting precincts and help their candidates achieve their goals. At the end of the day, the most important thing is that we will not be fooled by figures. We don't want to be a part of the sea of blindness; instead, we'd like to be among the few who have been awakened. After all, an election is a popularity contest in which candidates attempt to win by manipulating the emotions of the electorate. However, we must rely on the increased knowledge and participation of our citizens, who are equally worried about their future. Always vote for principle, even if we are alone in our voting, and embrace the finest thought that our vote is never lost."
1,"The Ilonggos this time have the chance to make history. This is the region, together with Central Visayas, that will cause Leni to win over BBM. Yes, one of the regions that reject Bongbong Marcos and prefer VP Leni is the western Visayas, led by Iloilo. This trend appears to continue in this year's elections. The trajectory is pointing clearly to an inevitable direction. Marcos will be defeated here and resoundingly. In 2016, Mar Roxas and Leni Robredo dominated the elections in Iloilo. Roxas got 657,940, followed by Poe 166,480, and Duterte was third with 146,294, Miriam, 59,754 (well for sentimental reasons, and love for the native lady from Dumangas), Binay, 37,430 and Seneres, 748. For VP, Robredo got a staggering 1,267,977 votes (double than the votes of her standard bearer, Roxas who is from this region), followed by a poor Marcos with a measly 127,434,; Escudero, 89,071; Cayetano, 57,260; Trillanes, 45,086 and Honasan 13,604. Iloilo gave Robredo more votes than her home region, Region 5.This time, it can be more. Iloilo is the premier province of Region 6. This is the home of senators Franklin Drilon and the late Miriam Defensor Santiago. Iloilo towers among the five provinces of Panay Island, which includes Aklan, Antique, Capiz, and Guimaras. Iloilo was founded in 1566. It is a very rich province and heavily populated. Its area is smaller than Negros Occidental but slightly bigger than Cebu and Negros Oriental. It has an area of 5,000.81 square kilometers with one independent city, Iloilo, and one component city, Passi, and 42 towns and 1,721 barangays. Its population is 2,051,899 (more than a million less than Cebu's). The current governor is from the third district, Arthur R Defensor, Jr (son of a former governor with the same name), and the vice governor is Christine S. Garin from the first district. The first district covers seven towns with 374,726 population and is represented by former Health secretary Janette L. Garin. The second district comprises eight towns, with a population of 313,112 and with Michael B. Gorriceta as representative.  The third district, covering nine towns with 434,142 population, is represented by my former UST College of Law student, lawyer Lorenz R. Defensor, brother of the governor. He was in the same class under me with Speaker Lord Alan Velasco. The fourth district covering the component city of Passi and seven towns, with a population of 378,502 is represented by Braeden John Q. Biron. By the way, this is the district of senators Drilon and Defensor who came from Dumangas. The fifth district covering 11 towns in the north (bordering Aklan), with a population of 451,116 is represented by Raul C. Tupas. The lone district of Iloilo City with a population of 447,992 is represented by Julienne L. Baronda. For this year's elections, Governor Defensor is being challenged by an independent Noli Gil and  incumbent mayor  Jerry Trenas, NUP is being challenged by Jun Capulot of PRP and independent Vicente Ang. The incumbents are poised to win again. For representatives of the city's lone district, two Barrondas (Rudy and Jamjam)  and two Espinosas Joe and Juni are fighting among themselves. Janette Garin is facing Vic Tabaquirao, PDP Laban. Michael Gorriceta is challenged by Dennis Hereso, Aksyon. Lorenz Defensor is facing independent Ed Artazona. In the fourth, Ferjenel Biron is facing Reynaldo Galeno and Antonio Parcon. Raul Tupas is being challenged by LP's Niel Tupas, his cousin. Whatever will happen at the local level, Leni Robredo is poised to dominate Iloilo come May 9 polls. Marcos will eat the dust in Iloilo, despite (or even because of)  the all-out support of the Garins. What matters most however, is the welfare of the people. Much more than the politicians, will the poor have better hopes after the polls? It is VP Leni who cares more for the people, much more what the Garins have done, if any. The Ilonggos are smart people like the Cebuanos. They know who is fake and who is real."
1,"This May 9 is no longer just the day we elect new national and local political leaders. Since bishops, priests, and nuns have chosen to be actively involved in the political campaign, to the point of wearing the colors of their preferred presidential candidate and allowing political activities to be held inside churches on this candidate's behalf, then election day 2022 may as well be a referendum on their persons and actions. The Philippines is more than 80% Catholic. But I have long suspected that this continued strength and growth of Catholicism in the country are drawn mainly from a deep, abiding, and genuine faith in God and have absolutely nothing to do with any shepherding genius that its bishops, priests, and nuns may possess, if at all. I just did not have the means and the opportunity to validate these suspicions. But the May 9, 2022 general elections can very well serve that purpose. With bishops, priests, and nuns openly and actively campaigning for a particular candidate, the result of the elections would, in no uncertain terms, tell the world, and the Pope himself, just how effective these men and women of the cloth are in shepherding the Catholic flock toward a particular direction. The bishops, priests, and nuns have depicted the May 9 election in the Philippines as a war between good and evil, with their candidate for president as leader of the forces of good, and the leading rival as leader of the bad. They arrogated unto themselves the ultimate power of God to judge people by calling this rival the son of a killer, a member of a family of thieves. They have taken to calling the supporters of their candidate's main rival as dull and ignorant, sinners just like their principal. They have divided the country between their ""good"" candidate and the rest of the field, especially the leading ""bad"" contender, who in their eyes must be condemned to hell. Consumed by political passion, they ignored the sacrilegious depiction in a poster of their candidate as standing beside Jesus. To be sure, the bishops, priests, and nuns have not mentioned their candidate by name. But when they wear ribbons on their chests, tie bands on their arms, and put on masks that are of a particular color that is unmistakably that of their candidate, how much more unambiguous can you get? When they allow their candidate's posters to be displayed in churches and on their vehicles, how much more open can they get? There would have been no problem if bishops, priests, and nuns stuck to the generic sense of what is good and evil because, as shepherds, that is precisely what they are supposed to do. In fact they ought to be encouraged and congratulated if they did that. But when they started attaching political color to their vocation and became very open and direct in their political choices, they effectively became partisans, not shepherds. And since they have become partisans and active political participants, then they can no longer escape the implications of the May 9 results. If their chosen candidate wins, then they can claim great success in their shepherding duties. They can say they have snatched the Filipino people from the jaws of evil and darkness. They can rest easy the faithful still trust their bishops, priests, and nuns on matters of good and evil. But if their ""good"" candidate loses to the ""evil"" rival, then that can only mean the 80% plus Catholics do not trust their bishops, priests, and nuns to tell them what is right from wrong. Such failure should be cause for massive self-introspection. If faith itself remains strong, and the message still credible, then maybe it is the messenger who has lost the moral authority to deliver Jesus to the hearts of all of us sinners."
1,"MANILA, Philippines — Angat si Vice President Leni Robredo sa mga katunggali sa pulitika batay sa resulta ng independent study sa mga Pilipinong hindi pa nakaranas na ma-survey para sa darating na halalan na taliwas sa resulta ng mga nalathalang survey. Kinuha ng Brand-Y Research and Market Intelligence ang 1,200 Pilipino na hindi pa nakaranas ma-survey bilang kalahok sa pag-aaral na ginawa mula Pebrero 16 hanggang 28, 2022. Sa nasabing pag-aaral, tinanong ang mga kalahok sa pamamagitan ng online questionnaire kung sino ang kanilang iboboto bilang Pangulo at Bise Presidente sa halalan sa Mayo. Ginamit ng pag-aaral ang tinatawag na psychographic identifier para sa mga kahalok: Medyo Hirap Pa Sa Buhay (SEC DE), Ok Naman Hindi Mahirap Hindi Mayaman (SEC C), at Komportable At Nakaka-Angat-Angat Na Ang Pamilya (SEC A,B). Batay sa kabuuang resulta ng pag-aaral, makukuha ni Robredo ang 53 porsiyento ng kabuuang boto habang pumapa­ngalawa si Bongbong Marcos na mayroon lang 37 porsiyento pagdating ng halalan."
1,"SA palagay ko, may gustong palabasin ang mga political operator, political strategist, political tactician, mga spin doctors na ang turing nila sa publiko ay parang washing machine, tsinutsubibo. Pansinin n’yo, gamit ang kanilang mga visual narra­tives sa iba’t ibang probinsiya at siyudad sa kanilang mga political sortie, mapapa-wow ka talaga sa balita or should I say, storytelling. Simple lang, mind conditioning with subliminal message­ gamit ang mga visual narratives o drone shot na nag­pa­pakita ng kapal ng tao na dumalo sa kanilang political sortie­, ang tawag dito. Nakatago ang kanilang mensahe o “subli­­minal message na ang mga “dumog pics” na ito ay mabi­sang pangontra sa survey na milya-milya ang layo. Pa­nabla, para may dahilan silang mag-alburoto kapag sila’y natalo sa eleksiyon. Kung ganoon, puwede nilang ideklara na failure of election. Tanong ulit, sino naman ang nagpa-fact-check sa mga nakaka-wow o nakakamanghang litrato, drone shots ng libu-libong supporters sa election rally? Sinong maka­ka­pagsabi na ang kanilang kuwento o narratives ay maaring may katotohanan o may kaunting dagdag at may kaunting bawas? Ang lumalabas kasi, kapag hindi ka nila kahanay, ikaw ang fake news, sila ang puwedeng i-fact-check ka. Isa lang ang puwedeng lumutang, lahat lubog na, lunod pa. Kumbaga, dapat isang kulay lang. Ang lagay eh, dapat there will only be one superstar? Nasaan ang ibang election rally ng mga kandidato? Wa epek na kasi ang mga soundbytes sa entablado, nananawa na raw ang mga tao sa kanilang mga ipinapa­ngako sa entablado pati na rin ang paninira sa kanilang mga katunggali. Tapos ang resulta, kulelat pa rin. Kaya ang labanan ngayon ay visual narratives, consistent at cons­tant para tuluy-tuloy ang mind conditioning. Malay mo nga naman­, makalamang din."
1,"Politicians from southern Cebu are multi-billionaires. But thousands of people there live below the poverty line. One Cebu is a sham. There are really many Cebus, the ones for the rich and famous, ones for the overtaxed middle class, and the rest for the poor. Politicians remember them only every election and disaster. Equal protection is only a principle. Equality is only a theory. The hard reality on the ground is that not everyone is created equal. Even Abraham favored Isaac over Ishmael, and Isaac favored Esau over Jacob, but the latter stole the rights of Esau and became the father of the 12 tribes of Israel. Even Jacob favored Joseph, son of his first wife, Leah. That also applies to the distribution of development among the seven districts of Cebu. The 7th District is the least favored. As if it is the most distant and least loved. The 1st District has three cities and three first-class towns, with the highest revenues and biggest population. The 2nd District is also least favored but has two first-class towns, Argao and Dalaguete. Among the two least-favored districts, the 2nd District is more blessed than the 7th District. The 3rd District is the biggest in area and most promising with one city and seven big municipalities, a shipping industry, a gold, and a copper mine. The 4th District also has a city and eight big rich towns. The 5th District has one city and 10 well-off municipalities, with a large area almost double that of the 4th District and larger than the 7th District. The 6th District is the smallest in area but one of the richest. In the olden times, Ronda and Dumanjug belonged to the 6th District, along with Barili, Aloguinsan, Pinamungajan, and Toledo. When I came of age, the kingpin of the 6th District was the so-called ""squeaking impertinence"" (as coined by President Carlos P. Garcia) but famous trial lawyer, Manuel Zosa. The old 5th District, from Boljoon of the east to Alcantara of the west (prior to the 1987 Charter) had representatives Troadio Galicano, Mariano Jesus D. Cuenco, Tomas N. Alonso, Miguel Cuenco, Leandro A. Tojong, Miguel D. Cuenco, Antonio V. Cuenco, and Emerito S. Calderon (father of today's seventh district Peter John Calderon). The old 4th District called SAAD (Sibonga, Argao, Alcoy, and Dalaguete) had representatives Alejandro Ruiz, Isidoro Aldanese, Juan F. Alcazaren, Agustin Kintanar, Vicente Rama, Agustin Y. Kintanar, Filomeno C. Kintanar, and Gaudencio Beduya. Then Congress was replaced by a unicameral and regional batasang Pambansa. Under the 1987 Constitution, the 2nd District of Cebu was composed of 15 towns, the ADABOSS in the east or Argao, Dalaguete, Alcoy Boljoon, Oslob, Santander, and Samboan, and the DRAMMBAG in the west: Dumanjug, Ronda, Alcantara, Moalboal, Malabuyoc, Badian, Alegria, and Ginatilan. But it was split into two: ADABOSS became the 2nd District, DRAMBAGG became the 7th District, with 141 barangays and with a total population (as of 2015) of 214,364, the smallest among the seven districts. ADABOSS has 142 barangays and a population of 239,820 as of 2015. The splitting of the atom was a gerrymandering concoction of then congressman Pablo Garcia of the 3rd District and Willy Caminero of the 2nd District. I called it Garciameandering and Caminerondering. The undivided 2nd District used to be represented by muro ami fishing magnate Sol Abines, Simeon L. Kintanar, Pablo P. Garcia, and Willy S. Caminero. Today, the 7th District is represented by Peter John Calderon, grandson of the old 1st District's (now 5th District) Don Ramon M. Durano. No matter what they say, the 7th District is the least developed and remembered only during disasters and elections. Even Ace Durano, who is from the 5th District, all of a sudden, has come down from his exalted position to help his cousin Peter John Calderon in Alegria. But of course, he is running for governor. He may give the 7th District a better Cebu. Most of the people are poor, while only the politicians are very rich. With all the contrasts, the long-held dichotomies, how can we truly say, there is only One Cebu? It pains me to say that I do come from Cebu's most forgotten, least developed, and poorest district. This is the district that produced the original idea of breaking away from the imperialistic north and the forgetful provincial capital. It is an irony that both the governor and the vice governor come from the south."
1,"The late US president John F. Kennedy once said: ""Mothers may still want their favorite children to grow up and become the president of the land...but they do not want them to become politicians in the process.” This is a very intriguing statement that needs proper discernment. Although, there is nothing wrong to gather this wish from ambitious parents for their offspring to attain the seat of the highest office in the government someday. Perhaps, what can also draw our attention is the background motive of these forebears in influencing the future of their scions who would transform into adults to experience the grueling challenges of presidency. In layman's perspective and in most realities, it is very difficult to divorce being a public servant and not a politician in actions, just like any person who is immersed in the quagmires of the omnipresent politics at home, church, community organizations and, of course, the government. As Google puts it: A politician is professionally involved in politics, especially as a holder or a candidate for an elected office. And as a person who acts in a manipulative and devious way to gain advancement within an organization. Politics as we can observe is funny, dirty, and risky. Funny, for the fact that there are those who always register because of their family names every election time, (even if they are not qualified), show their faces in the campaign paraphernalia, while some others are upholding shrewdly the gains of a dynasty. Dirty, for in realities the bad and the ugly ones will always prevail because of guns, goons, and gold while relegating the good candidates to simmer in defeat. Indeed, politics is imaged as a business and greedy adventure to expect something in return from a service coated with lies, vested interests, and pretentions. And risky, for the fact the politicians expose their lives and personalities themselves to untimely deaths, sickness, tiresome campaign sorties, visits, mudslinging, and fake news. During campaign periods, the voters are not always assured of the rosy promises to stop shady deals, drugs, and crime. These very citizens cannot expect total accomplishments and good developments on taxation, healthcare, education, infrastructures, tourism, employment, food stability, debts, foreign relations, and sound investments. If there are failures, the electorates can adversely create officials who are bossy, arrogant, liars, and corrupt. When allegations of mismanagement are proven true, the officials are thick-faced to retain their jobs and wait for healing time when the citizens seem to forget and dwell on court victories dominated by maneuvers and technicalities. On the other hand, some foreign countries have officials who resign, go abroad, and commit suicide. With prayers of hope, unity, and determination, this crucial stage will still expect a miracle to mold politicians to abandon the bad reputation and instead, religiously uphold the Constitution, rule of law, sound values and the Ten Commandments. These maybe are better said than done, but hopefully these can be done. Lito Gador Tampus Moalboal, Cebu"
